name	aeroway	@lat	@lon
Base hélicoptères de la Sècurité civile de Marignane	helipad	43.4328853	5.2088674
	helipad	45.5398444	5.6641723
	helipad	44.4705430	8.8600417
	helipad	50.3361495	-4.7381286
	helipad	47.4334394	0.6665513
	helipad	44.1078631	7.4466554
	helipad	44.9652481	6.1659617
	helipad	44.9653719	6.1663223
	helipad	44.9643167	6.1670630
	helipad	44.9635334	6.1673479
	helipad	44.9627837	6.1680221
"Rotselaar ""Den Teugel"" heliport"	heliport	50.9392004	4.7307804
UZ Leuven Campus Gasthuisberg	helipad	50.8772977	4.6727391
	helipad	48.4238801	-4.3336786
	helipad	50.3556204	-3.5894044
	helipad	47.8059023	8.8208854
	helipad	47.8052158	8.8214597
	helipad	51.0390422	8.7791673
	helipad	46.0524784	8.7419140
Refuge de l'Arpont	helipad	45.3190361	6.7938660
	helipad	43.5450942	7.0168907
	helipad	45.8087580	8.7682769
	helipad	45.8685007	8.7800763
Kent Surrey Sussex Air Ambulance Helipad	helipad	51.2164761	-0.1429976
Kent Surrey Sussex Air Ambulance Helipad	helipad	51.2166078	-0.1428243
	helipad	43.6914144	-1.0650049
	helipad	43.6913673	-1.0652471
	helipad	43.6913214	-1.0654815
	helipad	43.6912712	-1.0657161
	helipad	43.6912310	-1.0659681
	helipad	43.6911795	-1.0662049
	helipad	43.6909835	-1.0660096
	helipad	43.6910782	-1.0655341
	helipad	43.6911673	-1.0650699
	helipad	43.6910892	-1.0666814
	helipad	43.6908517	-1.0667134
	helipad	43.6910448	-1.0669183
	helipad	43.6907550	-1.0671926
	helipad	43.6909928	-1.0671578
	helipad	43.6909479	-1.0673989
	helipad	43.6909002	-1.0676347
	helipad	43.6908560	-1.0678770
	helipad	43.6906576	-1.0676767
	helipad	43.6905661	-1.0681532
	helipad	43.6907574	-1.0683508
	helipad	43.6908064	-1.0681136
	helipad	43.6907187	-1.0685944
	helipad	43.6904687	-1.0686298
	helipad	43.6905103	-1.0696096
	helipad	43.6903048	-1.0695410
	helipad	43.6912338	-1.0669323
	helipad	43.6914076	-1.0670032
	helipad	43.6915842	-1.0670645
	helipad	43.6917789	-1.0671272
	helipad	43.6919301	-1.0671924
	helipad	43.6921001	-1.0672534
	helipad	43.6913840	-1.0661444
	helipad	43.6915727	-1.0662277
	helipad	43.6917388	-1.0662854
	helipad	43.6922123	-1.0660475
	helipad	43.6923512	-1.0661075
	helipad	43.6924853	-1.0661439
	helipad	43.6923925	-1.0656744
	helipad	43.6923635	-1.0654698
	helipad	43.6923209	-1.0652728
	helipad	43.6922930	-1.0650597
	helipad	43.6873210	-1.0683730
	helipad	43.6872806	-1.0685915
	helipad	43.6874648	-1.0687043
	helipad	43.6875096	-1.0684747
	helipad	43.6874210	-1.0689300
	helipad	43.6873784	-1.0691624
	helipad	43.6873328	-1.0693884
	helipad	43.6871546	-1.0692829
	helipad	43.6871922	-1.0690574
	helipad	43.6872398	-1.0688199
	helipad	43.6871070	-1.0695053
	helipad	43.6872919	-1.0696134
	helipad	43.6872518	-1.0698437
	helipad	43.6870629	-1.0697360
	helipad	43.6870270	-1.0699658
	helipad	43.6872105	-1.0700686
	helipad	43.6870004	-1.0711715
	helipad	43.6868339	-1.0709793
	helipad	43.6867956	-1.0712122
	helipad	43.6867461	-1.0714499
	helipad	43.6869617	-1.0713967
	helipad	43.6869176	-1.0716360
	helipad	43.6868693	-1.0718762
	helipad	43.6867027	-1.0716978
	helipad	43.6866522	-1.0719430
	helipad	43.6868285	-1.0721166
	helipad	43.6862329	-1.0720504
	helipad	43.6862871	-1.0718043
	helipad	43.6863212	-1.0715638
	helipad	43.6863661	-1.0713299
	helipad	43.6864200	-1.0710817
	helipad	43.6864619	-1.0708456
	helipad	43.6865116	-1.0706068
	helipad	43.6865578	-1.0703612
	helipad	43.6869688	-1.0682132
	helipad	43.6869265	-1.0684404
	helipad	43.6868780	-1.0686805
	helipad	43.6868294	-1.0689241
	helipad	43.6867831	-1.0691721
	helipad	43.6867388	-1.0694041
	helipad	43.6866989	-1.0696481
	helipad	43.6866472	-1.0698806
	helipad	43.6876856	-1.0678764
	helipad	43.6873902	-1.0677657
	helipad	47.2593940	-0.1095778
	helipad	47.2590881	-0.1096639
	helipad	47.2590781	-0.1091930
	helipad	47.2588765	-0.1092521
	helipad	47.2588139	-0.1097472
	helipad	47.2585438	-0.1098185
	helipad	47.2586625	-0.1093143
	helipad	47.2582760	-0.1099113
	helipad	47.2582159	-0.1094603
	helipad	45.3964175	6.6351434
	helipad	45.3966257	6.6349978
	helipad	45.3962119	6.6352915
	helipad	45.3960045	6.6354402
	helipad	45.3953260	6.6359977
	helipad	45.3951222	6.6361693
	helipad	45.2954814	6.2284125
	helipad	42.9950755	-2.5822234
	helipad	49.9870486	4.7136552
	helipad	43.6354336	0.6879397
	helipad	48.3608415	7.1027871
Helicopter De France - BASE MAURIENNE-GALIBIER	helipad	45.2426861	6.4355807
Glatfelter Gernsbach	helipad	48.7722415	8.3382007
	helipad	46.4024619	6.6342512
	helipad	46.4022098	6.6346274
	helipad	43.4327981	5.2089666
	helipad	43.4325356	5.2090203
	helipad	46.3671677	6.7862141
	helipad	45.1670146	7.9849220
	helipad	49.9894805	8.2696104
Bishopsgate House Helipad	helipad	51.4365061	-0.5927676
	helipad	48.9981565	3.2598551
	helipad	42.7142321	-2.0704500
	helipad	42.0402745	-1.6259552
	helipad	46.1927329	6.1488648
	helipad	46.1928222	6.1486735
	helipad	51.0187925	-0.5195562
	helipad	51.0464456	-0.8260966
	helipad	50.1431372	3.2659030
	helipad	43.2544328	6.6392920
	helipad	48.1198133	-1.6943200
	helipad	51.3330465	-2.8120227
	helipad	49.9383964	2.9218304
	helipad	49.0485546	7.0488854
	helipad	43.3246151	-2.4204297
	helipad	42.1242226	-2.2108464
Helupuerto de Jaca	helipad	42.5788045	-0.5284527
	helipad	45.6642251	6.4082421
	helipad	51.3436369	-0.4376967
Elisuperficie Verduno	helipad	44.6743589	7.9357362
	helipad	45.1903276	7.8157320
	helipad	46.1629430	8.8817817
	helipad	46.2900075	8.9927269
	helipad	46.2901899	8.9926710
	helipad	46.2903737	8.9926138
	helipad	50.6426388	5.4481498
	helipad	45.8876325	8.7286219
Torbay Hospital	helipad	50.4803969	-3.5568297
	helipad	47.0899436	8.3045094
	helipad	46.8420090	6.9264260
	helipad	46.8418212	6.9262027
	helipad	46.8538651	6.9306482
	helipad	44.5380128	6.0689918
	helipad	47.0896059	8.3070324
	helipad	47.0894436	8.3069848
	helipad	47.0892808	8.3069359
	helipad	49.5503324	3.5969831
Heliport Nacional d’Andorra	heliport	42.5414175	1.4930990
	helipad	42.5420287	1.4933626
	helipad	46.0467802	7.3060002
	helipad	42.6632980	2.9194178
